1,1.54610537
2,-0.628425682
3,1.442024861
4,-0.107678505
5,1.451933281
6,0.327272027
7,1.075616021
8,0.040542424
9,-0.724385227
10,-0.747233186
11,0.212038699
12,0.242896255
13,-1.242318347
14,-1.105119994
15,1.997328774
16,0.142084507
17,-1.678044652
18,2.486116114
19,-0.184800792
20,-2.31537048
21,1.250941532
22,-1.386891255
23,0.275540569
24,-1.440833666
25,-0.481145756
26,-0.655488291
27,0.389848302
28,1.612367868
29,-0.859843773
30,-0.676312976
31,-0.597694741
32,-0.191163707
33,-1.358968263
34,-0.771340018
35,1.515922103
36,-0.666558697
37,1.714074465
38,-0.87075486
39,0.717906145
40,-1.700209229
41,0.382621667
42,-0.931990828
43,-0.674699773
44,0.771374649
45,0.7485657
46,1.403380539
47,-0.743845215
48,-0.581470378
49,-0.202264631
50,-0.87873774
51,-2.340305331
52,0.505818518
53,-1.827398319
54,0.417785147
55,0.521941912
56,0.133293549
57,-0.060912483
58,0.834710897
59,-1.552753973
60,1.076205413
61,0.322322335
62,-0.206058854
63,1.298718365
64,-0.329149106
65,1.53802429
66,0.742219222
67,-0.93823243
68,-1.187865735
69,-0.438665662
70,2.479569788
71,1.384647709
72,0.166614242
73,-0.069734006
74,0.180603579
75,1.0062434
76,0.121539447
77,0.5377084
78,-0.160409787
79,1.229736262
80,-1.256142857
81,-0.947089698
82,-0.060417605
83,0.453802749
84,-0.161532002
85,-0.707343472
86,0.616341027
87,-1.435759149
88,2.873907319
89,0.637772984
90,1.390573579
91,1.087790817
92,-1.237490136
93,-0.882694765
94,0.649295284
95,1.784276612
96,0.362210975
97,-1.777163208
98,-0.264914399
99,1.433908434
100,-1.431132089
101,-1.77186456
102,-0.482680809
103,-2.083282051
104,0.663832794
105,-0.485468147
106,1.711474102
107,1.224689764
108,-1.396659601
109,-1.222423104
110,-0.158902872
111,1.116871137
112,-0.706377127
113,0.807599864
114,0.084474675
115,-1.25072137
116,0.49045624
117,0.804156997
118,0.250397487
119,-0.385386711
120,0.378736151
121,0.232129803
122,-0.651718748
123,0.634941483
124,-0.660420729
125,1.604923749
126,1.49331062
127,1.192333577
128,-1.972714042
129,-0.258370172
130,-0.292676643
131,-0.278637852
132,-0.511684155
133,0.439561221
134,-0.121455728
135,-1.074588869
136,-1.267876409
137,-0.971495576
138,2.718921762
139,0.770908685
140,0.393738168
141,0.079741125
142,-2.002835362
143,-0.085430671
144,-0.589400636
145,-0.554278108
146,-1.182580648
147,-0.295418207
148,-0.858945627
149,0.954421545
150,-1.358248231
151,-1.496471291
152,-1.592974119
153,-0.544951368
154,-1.961244002
155,-0.587548355
156,-1.609474066
157,-0.748612505
158,1.027643551
159,1.068035703
160,-1.232731349
161,-1.14130761
162,-1.391653709
163,-0.833835423
164,-1.4468694
165,0.324073467
166,-1.055314987
167,-0.414004688
168,-0.682927758
169,0.548956011
170,-0.472127212
171,0.23589216
172,-0.613894929
173,-0.276182713
174,0.029266896
175,0.18703248
176,0.227914873
177,0.083757164
178,-1.113730047
179,-0.105060358
180,1.22715788
181,-0.544292616
182,-0.317387124
183,0.268294669
184,-1.543338399
185,-0.467925875
186,0.658686107
187,0.158929926
188,-1.133360679
189,0.571935138
190,-2.180777753
191,-0.083785713
192,0.360236966
193,-1.194260576
194,-0.188186884
195,-0.07319164
196,-0.429035684
197,-1.830466446
198,0.831654251
199,0.16805995
200,1.069015196
201,1.931727957
202,-1.542995111
203,-0.488590877
204,0.252465484
205,-0.224580775
206,1.710592882
207,-0.457684632
208,1.912438172
209,-1.646740154
210,-0.096577544
211,1.152571012
212,-1.346611436
213,-0.252487937
214,0.628998568
215,-0.220888395
216,0.149602206
217,-0.395099996
218,-0.505813077
219,0.101271734
220,0.230703148
221,-0.206721952
222,-1.034347464
223,-0.507361292
224,1.254013819
225,0.795939411
226,-1.774045428
227,-1.857925377
228,-0.310537083
229,-0.670627378
230,-0.137839497
231,-1.454347944
232,0.29675901
233,-0.008095556
234,0.011173562
235,0.979479496
236,-0.308908966
237,-0.791346065
238,-0.38527274
239,0.769905205
240,0.819476955
241,0.300020059
242,1.800052625
243,0.281600284
244,0.156458699
245,-0.366733918
246,0.708510989
247,2.998141686
248,1.036353688
249,0.678902012
250,-0.230942384
251,-1.815010583
252,0.051452187
253,0.28888131
254,-0.039239302
255,1.577295461
256,-1.081627619
257,-0.466905029
258,-1.731965107
259,-1.174942059
260,0.654474386
261,-0.634514616
262,-0.049014524
263,0.740203616
264,-0.513389212
265,-0.800999634
266,-0.825207237
267,0.32354177
268,0.029850248
269,1.911319503
270,1.163324301
271,0.421989519
272,-0.538422914
273,2.0891488
274,-1.685309047
275,0.093218089
276,-0.596619095
277,1.174647383
278,2.165752227
279,2.339009176
280,-2.71549026
281,1.26564511
282,0.005073748
283,-0.451506409
284,0.606863257
285,-0.617850822
286,0.304430281
287,-0.312865921
288,-1.565182168
289,-2.148533068
290,-0.415762929
291,0.368098246
292,0.21020019
293,0.587693723
294,-0.053325265
295,-0.364085135
296,0.704436876
297,-0.236430211
298,0.116502563
299,-0.020339294
300,-0.519893984
301,0.064164818
302,-0.602276541
303,1.067894894
304,0.237250343
305,0.063042233
306,0.464474713
307,1.604068616
308,0.957816334
309,0.033269239
310,-0.098268003
311,-0.639960487
312,0.672188553
313,-0.66160326
314,1.447516279
315,-0.469388457
316,0.230206025
317,-1.724500754
318,-0.225023465
319,0.262196463
320,-0.292956926
321,-0.764727874
322,-0.313287403
323,1.174780812
324,2.218283312
325,-1.557891705
326,0.256352705
327,1.088810486
328,0.866772448
329,-0.474536419
330,1.632148959
331,0.460271455
332,2.122558274
333,-0.627008522
334,0.426986229
335,0.098536578
336,0.287017852
337,0.775386584
338,1.383153588
339,-2.167429726
340,-1.681426601
341,0.176623386
342,0.332082909
343,-0.532455999
344,0.862076877
345,0.491628656
346,-0.579287909
347,0.905655551
348,-0.723423459
349,-0.116058661
350,-1.088770936
351,0.139736331
352,-0.69970873
353,0.762338446
354,-0.015234991
355,0.607192302
356,0.058226119
357,-0.005712721
358,-1.642085795
359,0.197317657
360,-0.778962719
361,0.440912761
362,1.365042308
363,-0.729761911
364,-0.137440712
365,-1.046828737
366,-1.168202543
367,-0.363656146
368,-2.387513545
369,0.628670079
370,-0.504554046
371,1.084209615
372,-0.097221709
373,0.225596553
374,1.514424327
375,0.808542349
376,-1.455573746
377,0.880991958
378,-0.606349908
379,0.576335236
380,-0.449435727
381,1.272464585
382,0.421076166
383,-0.063718281
384,0.452688281
385,2.371301324
386,-1.728295074
387,-2.626653212
388,1.0332216
389,0.416519804
390,-0.089726748
391,0.089206808
392,-1.102117996
393,-0.673667734
394,-0.42413583
395,-1.101791956
396,0.226254665
397,0.909655698
398,-1.461541036
399,-0.801032737
400,-0.007180754
401,-1.136425303
402,0.423524311
403,0.733184149
404,0.542188723
405,-0.28565824
406,-1.778006743
407,0.702043698
408,0.178493344
409,0.300356814
410,-0.155237371
411,-0.642074714
412,-0.197351029
413,-3.637965567
414,-0.585529047
415,1.636380897
416,-0.144358972
417,0.31243255
418,0.269747205
419,2.150200253
420,-0.409334808
421,1.306737847
422,-0.185774639
423,1.299802791
424,0.186897832
425,1.808484439
426,-0.565257613
427,-1.344161924
428,0.662936713
429,0.780938284
430,0.080797103
431,-0.988041291
432,-0.28292717
433,-0.723802904
434,-0.072975639
435,0.176396708
436,0.949825185
437,1.020562077
438,0.349381684
439,0.122270415
440,-1.20394272
441,0.508203176
442,0.680143935
443,0.166652987
444,-1.444744334
445,0.602040738
446,0.729124076
447,0.878135972
448,0.783836224
449,-1.360690851
450,0.604786447
451,-0.390946281
452,0.575982381
453,-0.745223919
454,0.103054979
455,-1.400699342
456,0.880377262
457,1.388197171
458,-0.800259163
459,1.501813494
460,0.301085751
461,0.106376518
462,0.925282692
463,0.52361842
464,-0.42629699
465,0.150189321
466,1.04069351
467,0.40176953
468,-0.834696072
469,-0.710424876
470,0.191638775
471,-0.477921964
472,-1.212976947
473,0.685579288
474,1.126415279
475,-0.661125753
476,1.32711984
477,-1.005898345
478,-0.407069777
479,1.364184374
480,-2.054260166
481,-0.56923391
482,-0.623764256
483,-0.646476022
484,0.212658988
485,-0.399541742
486,-0.448009415
487,-1.044462705
488,-0.763761331
489,-1.701255987
490,-0.795886482
491,0.328749392
492,1.168921454
493,1.575760142
494,-0.027839614
495,0.007352607
496,0.285235316
497,0.146263025
498,-1.06522897
499,-1.993381642
500,1.216133824
501,-0.039201789
502,-2.095451655
503,-1.59692278
504,0.078616089
505,-1.507770415
506,-1.026480565
507,0.143704422
508,-0.984403671
509,0.624212069
510,0.834213145
511,-0.060629118
512,-1.985165838
513,-0.653376823
514,1.134169023
515,-1.238774417
516,-0.515622831
517,0.005237411
518,-0.529007347
519,0.914408303
520,0.316701491
521,0.534191056
522,-0.204119516
523,-0.264638666
524,1.749460309
525,-0.076301813
526,0.786634057
527,-0.337880953
528,0.45770289
529,-0.632453187
530,0.341751855
531,1.363294235
532,-0.47554975
533,-0.549475784
534,0.614235528
535,0.522212728
536,0.208122511
537,1.093150956
538,0.286464049
539,0.348521023
540,-0.89720355
541,-0.1956467
542,0.945261482
543,0.801979541
544,-0.572400085
545,0.806184809
546,0.255580977
547,-0.87309497
548,-0.995331425
549,0.502882833
550,-0.102971567
551,-0.336271959
552,0.580133821
553,-1.549459844
554,0.258931072
555,-1.527576724
556,-0.919508425
557,-0.256550702
558,-0.871006544
559,-0.787082777
560,-1.287365897
561,-1.653781467
562,-0.362022098
563,-0.491083067
564,-2.05687553
565,2.060241465
566,-1.274560005
567,2.468199293
568,0.933452587
569,-0.872339903
570,-0.965510562
571,0.804859941
572,0.187264151
573,-0.107633882
574,0.493379605
575,0.681869766
576,-0.558945865
577,-0.378028909
578,-1.009533172
579,-2.49122537
580,-2.467902368
581,-0.898341908
582,1.421920722
583,0.598271915
584,-1.928395834
585,-0.34769358
586,-0.716924382
587,-1.171491362
588,-0.846921134
589,-0.259674495
590,-0.450953467
591,0.532483028
592,0.705577981
593,0.455350947
594,0.002588283
595,1.247470812
596,1.128201734
597,0.038779359
598,-0.958624931
599,-1.070645833
600,0.316604913
601,-0.062887333
602,0.77994035
603,1.24511877
604,0.108565541
605,-0.72094933
606,-1.014311899
607,-1.239690143
608,0.875216931
609,0.262474414
610,-0.352518165
611,2.069513432
612,0.739144506
613,-2.146738244
614,0.342163324
615,0.579793322
616,-1.09861258
617,-1.157378923
618,0.73802534
619,-0.461471073
620,-0.641914313
621,-0.001273837
622,0.472655825
623,-0.700485501
624,-0.896212694
625,-1.019786406
626,-1.300102904
627,-1.102957873
628,0.162725212
629,-2.228731492
630,0.521015197
631,0.314690788
632,-0.808000023
633,0.625618653
634,0.635912288
635,-0.100828775
636,-0.205007989
637,-0.153496521
638,0.223424017
639,-0.728769035
640,0.66293088
641,-0.165545658
642,0.162603625
643,0.792121573
644,-0.675261314
645,-0.690174814
646,-0.255459247
647,-0.268696809
648,2.008057
649,0.589051364
650,-0.34954656
651,0.541386104
652,0.9172529
653,0.400437802
654,-0.547081627
655,-0.127531106
656,0.147112221
657,-0.344212112
658,0.741397445
659,0.956633103
660,-0.613318995
661,-0.078366727
662,2.184129909
663,1.421203379
664,-0.804757739
665,1.636853545
666,-0.89212109
667,-1.058022648
668,-0.332524053
669,-0.479918221
670,0.626357759
671,-0.86472187
672,-0.536520906
673,-2.033299219
674,2.09754924
675,-0.64958395
676,0.051027717
677,-0.65826618
678,-0.706308821
679,-0.369446148
680,2.0910239
681,0.662492614
682,1.988548952
683,0.513010445
684,0.115324595
685,0.695375375
686,0.424437377
687,-0.31407361
688,-1.006766262
689,0.254388377
690,-0.208865375
691,-1.108710681
692,-0.417885669
693,0.097420429
694,1.329281875
695,1.841503333
696,0.078257872
697,1.874127373
698,-0.370383541
699,-0.343675986
700,1.4730991
701,-1.667675066
702,-1.22078128
703,-0.166066818
704,2.961751106
705,0.362458504
706,-1.504019011
707,1.449739464
708,0.44164074
709,0.632469647
710,-2.107796231
711,-0.357588859
712,0.576653242
713,1.309202405
714,-0.705161792
715,-0.108588849
716,0.230780885
717,-0.53727646
718,-0.461345882
719,0.864678759
720,-0.72860443
721,-1.212675135
722,-1.510031818
723,0.177720112
724,1.043243889
725,1.863848802
726,-0.479196273
727,0.595917836
728,-0.160041778
729,-0.281640894
730,1.032353149
731,-0.050581631
732,1.731563249
733,1.168128019
734,1.389543749
735,1.059316877
736,0.025586938
737,-0.013795743
738,-0.418594687
739,0.439603119
740,1.682745479
741,-1.98462158
742,-0.633009119
743,-1.091282634
744,-0.669464535
745,-0.544568083
746,-0.321458544
747,0.554016943
748,-0.169001671
749,-0.180547537
750,0.74254119
751,1.354911607
752,0.900650277
753,0.792695152
754,-0.842656843
755,-1.918534651
756,0.48586142
757,-2.37179669
758,0.049671452
759,-1.285707752
760,-1.601561747
761,-0.727145937
762,-0.116947116
763,0.233403564
764,-1.012668448
765,0.15047504
766,1.817545657
767,0.776301096
768,0.62977835
769,0.047974093
770,-0.436466148
771,-0.09373655
772,1.293474331
773,-1.30863724
774,0.81733585
775,-0.81289594
776,0.088163576
777,2.981061063
778,0.016524123
779,-1.809373165
780,0.050299368
781,0.760662425
782,0.92551599
783,0.060590154
784,0.186609384
785,0.164685333
786,0.352262807
787,0.176501822
788,0.699665509
789,1.024861237
790,-0.142372092
791,0.233216628
792,0.424448282
793,0.445681125
794,-0.894788342
795,-0.015360267
796,0.757435254
797,0.379564025
798,1.242157894
799,1.398359385
800,-0.186024781
801,0.097321389
802,0.096412135
803,-0.012438002
804,-0.5780536
805,0.121997794
806,0.840721686
807,0.022745209
808,-0.935911935
809,1.091609069
810,-1.361235298
811,0.349022391
812,0.330872962
813,1.635510036
814,0.294552739
815,0.665520155
816,0.286008276
817,0.793303204
818,0.066410473
819,0.243339651
820,-1.206319883
821,0.251141531
822,0.601232523
823,-0.141310161
824,0.393262215
825,0.183949261
826,1.850212902
827,0.009018343
828,-0.272854303
829,2.316465933
830,0.7677312
831,-0.987718543
832,0.033031088
833,0.311686097
834,-1.139493061
835,0.993309782
836,0.404084825
837,-1.275603021
838,-1.304398343
839,-0.702162957
840,0.375757542
841,1.159642962
842,-2.732685696
843,1.010454161
844,0.259925269
845,1.081333765
846,-0.809236944
847,-1.358374722
848,-1.44852758
849,-0.466748515
850,0.932794916
851,-0.792269954
852,-0.879809715
853,-1.813210003
854,-1.659366041
855,-0.998942649
856,-1.363051679
857,0.252900291
858,2.388726693
859,0.07867057
860,-0.829135457
861,-1.162763165
862,-0.267159751
863,0.367495151
864,0.300979851
865,-0.24025928
866,-0.333150915
867,-0.362929056
868,0.65242852
869,-0.129633697
870,-0.426648239
871,-1.492015256
872,0.41108614
873,-1.932835596
874,-1.52710434
875,-0.133209635
876,-0.998891385
877,0.627119394
878,-0.25966801
879,-1.462255852
880,0.395683102
881,0.433854438
882,-0.263750422
883,0.45073525
884,-0.663994794
885,0.907646619
886,-0.111041385
887,1.31160666
888,-0.796123582
889,-0.477346008
890,0.468101339
891,-1.632955077
892,0.59048955
893,0.141803868
894,-0.240909413
895,-0.677129423
896,0.028902985
897,1.204157371
898,0.985837559
899,-0.201963362
900,-0.151107921
901,-0.702158224
902,-0.836537621
903,-0.103323746
904,0.758042809
905,-0.634155119
906,-0.289940231
907,-1.056301565
908,-0.624385411
909,-0.896809691
910,-0.233318945
911,1.032073014
912,-1.555299911
913,-2.45065422
914,0.261876575
915,-0.404705883
916,0.175585288
917,-1.170154203
918,0.877259726
919,0.814910546
920,-0.408347062
921,0.356524287
922,-0.261965656
923,0.741854735
924,1.182754187
925,-0.71328173
926,-1.706326867
927,-1.068531475
928,-1.050625835
929,0.338987841
930,0.897230359
931,-0.842140652
932,0.9804173
